loan_type,purpose,occupancy,loan_amount,approve,location,county,race,coapplicant_race,sex,coapplicant_sex,income,units_purchased,married,dependents,years_in_job,s26a,self_employed,monthly_income,coapplicant_income,total_income,total_coapplicant_income,monthly_expense,purchase_price,other_financing,liquid_assets,credit_reports,met_guidlines,credit_lines,mcred,ccred,public_rec,mortgage_income,debt_income,rate_type,loan_term,appraised_value,type_of_property,sought_insurance,denied_mortgage,gift_or_grant,cosigner,unverified_info,reviewed,networth,unemployment_prob,rtdum,age,education,housing_expense,loan_value,high_val,loan_value_medium,loan_value_low,loan_val,no_hs,di_ccred,di_squared,loan_value_squared,credit_history
1,1,1,130,1,1120,0,0,5,1,2,56,1,0,0,3,2,0,2750,1907,2750,1907,1311,169,0,73,2,1,5,2,2,0,0.28,31,2,360,174,2,0,0,N,0,0,0,97,3.1,0,1,college,0,0.747126437,0,0,1,low,0,62,961,0.558197913,2
1,1,1,149,1,1120,0,0,5,1,2,60,1,1,2,5,0,0,5000,0,5000,0,1510,168,0,49,1,1,32,1,1,0,0.31,38,2,360,169,2,1,0,N,0,0,0,132,3.2,0,1,college,1,0.881656805,0,1,0,medium,0,38,1444,0.777318721,1
1,1,1,130,1,1120,0,0,5,1,2,86,1,1,0,16,16,0,4750,2445,4750,2445,1879,163,0,192,1,1,15,2,1,0,0.27,27,2,180,175,1,0,0,N,0,0,0,309,3.2,0,1,college,0,0.742857143,0,0,1,low,0,27,729,0.551836735,1
1,1,1,127,1,1120,0,0,5,1,2,78,1,1,0,2,2,0,1317,3375,2483,3675,1299,141,0,29,1,1,14,2,3,0,0.22,27,2,360,142,2,1,0,Y,0,0,0,45,3.1,0,1,college,0,0.894366197,0,1,0,medium,0,81,729,0.799890895,3
1,1,1,160,1,1120,0,0,5,1,2,68,1,0,0,12,12,1,2166,2854,2166,3473,1895,178,0,41,3,1,16,1,2,0,0.16,23,2,360,185,2,1,0,Y,1,0,0,237,3.2,0,1,hs,0,0.864864865,0,1,0,medium,0,46,529,0.747991234,2
1,1,1,108,1,1120,0,0,5,1,2,47,1,1,2,12,7,0,3675,242,3675,242,1152,120,0,24,2,1,10,1,1,0,0.3,33,2,360,123,2,1,0,N,0,0,0,154,3.1,0,1,hs,0,0.87804878,0,1,0,medium,0,33,1089,0.770969661,1
1,1,1,88,1,1120,0,0,8,0,4,41,1,0,0,4,4,0,3410,0,3410,0,997,110,0,37,2,1,10,2,1,0,0.27,30,2,360,119,1,0,0,N,0,0,0,79,3.2,0,1,college,0,0.739495798,0,0,1,low,0,30,900,0.546854036,1
1,1,1,260,1,1120,0,0,5,1,2,100,1,1,3,21,10,0,8334,0,8334,0,2753,377,0,174,1,1,11,2,1,0,0.33,37,2,360,377,2,0,0,N,0,0,0,323,3.2,0,1,college,1,0.689655172,0,0,1,low,0,37,1369,0.475624257,1
1,1,1,99,1,1120,0,0,8,0,4,45,1,0,0,13,1,0,3750,0,3750,0,1230,110,0,30,1,1,15,2,1,1,0.29,35,2,360,111,1,1,0,N,0,0,0,44,3.9,0,1,college,0,0.891891892,0,1,0,medium,0,35,1225,0.795471147,1
1,1,1,140,1,1120,0,0,5,1,2,59,1,1,0,15,15,0,2157,2730,2157,2730,1416,176,0,46,1,1,5,2,1,0,0.29,30,2,360,180,2,0,0,N,0,0,0,98,3.2,0,1,hs,0,0.777777778,0,0,1,low,0,30,900,0.604938272,1
1,1,1,175,1,1120,0,0,5,1,2,120,1,1,0,8,3,1,8333,1671,8333,1671,2006,331,0,231,2,1,11,2,1,0,0.2,24,2,360,338,2,0,0,N,0,0,0,465,3.2,0,1,college,0,0.517751479,0,0,1,low,0,24,576,0.268066594,1
1,1,1,85,1,1120,0,0,5,1,2,43,1,1,1,7,6,0,2214,1398,2214,1398,864,110,0,34,1,1,4,2,1,0,0.24,25,2,360,125,2,0,0,Y,0,0,0,71,3.2,0,1,college,0,0.68,0,0,1,low,0,25,625,0.4624,1
1,1,1,71,1,1120,0,0,8,0,4,35,1,0,0,8,6,0,2900,0,2900,0,775,95,0,38,1,1,7,2,1,0,0.26,27,2,360,98,1,0,0,N,0,0,0,49,3.2,0,1,college,0,0.724489796,0,0,1,low,0,27,729,0.524885464,1
1,1,1,106,1,1120,0,0,5,1,2,76,1,0,0,5,5,0,1972,4347,1972,4347,1460,133,0,13,2,1,15,2,1,0,0.24,29,2,360,136,1,0,0,Y,0,0,0,61,1.8,0,1,college,0,0.779411765,0,0,1,low,0,29,841,0.607482699,1
1,1,1,150,1,1120,0,0,5,1,2,115,1,1,1,8,1,0,5000,3550,6000,3550,2016,187,28,17,1,1,10,2,1,0,0.21,33,2,360,165,1,0,0,N,0,0,0,76,3.2,0,1,college,0,0.909090909,0,1,0,medium,0,33,1089,0.826446281,1
1,1,1,105,1,1120,0,0,8,0,4,33,1,0,0,7,2,0,2228,0,2700,0,1098,131,0,39,1,1,16,2,1,0,0.41,50,2,360,136,1,0,0,N,0,0,0,68,3.2,0,1,hs,1,0.772058824,0,0,1,low,0,50,2500,0.596074827,1
1,1,1,105,1,1120,0,0,8,0,4,36,1,0,0,17,6,0,3000,0,3000,0,1041,110,0,32,1,1,12,2,1,0,0.36,42,2,360,121,1,0,0,N,0,0,0,55,1.8,0,1,college,1,0.867768595,0,1,0,medium,0,42,1764,0.753022335,1
1,1,1,108,1,1120,0,0,5,1,2,52,1,1,0,2,3,0,2166,2166,2166,2166,1117,113,0,9,1,1,12,2,1,0,0.25,32,2,360,121,1,0,0,N,0,0,1,27,4.3,0,1,college,0,0.892561983,0,1,0,medium,0,32,1024,0.796666894,1
1,1,1,60,1,1120,0,0,5,1,2,20,1,1,0,999999.4,999999.4,0,0,0,1606,0,709,130,0,162,1,1,8,1,1,0,0.44,44,2,360,134,1,0,0,N,0,0,0,218,3.6,0,1,hs,1,0.447761194,0,0,1,low,0,44,1936,0.200490087,1
1,1,1,92,1,1120,0,1,8,0,4,92,1,0,1,24,24,0,6600,0,7600,0,1401,152,0,163,1,1,13,1,1,0,0.18,38,2,360,200,1,0,0,N,0,0,1,244,3.9,0,1,college,0,0.46,0,0,1,low,0,38,1444,0.2116,1
1,1,2,122,1,1120,0,0,8,0,4,85,1,0,0,10,7,0,7066,0,7066,0,1726,173,0,393,1,1,17,2,2,0,0.16,34,2,360,235,1,0,0,N,0,0,0,725,3.2,0,1,college,0,0.519148936,0,0,1,low,0,68,1156,0.269515618,2
1,1,2,121,1,1120,0,1,3,1,2,86,1,1,0,45,32,0,0,2413,4729,2413,1395,151,0,189,2,1,12,2,1,0,0.06,30,1,360,197,1,0,0,N,0,0,0,566,3.2,0,1,college,0,0.614213198,0,0,1,low,0,30,900,0.377257853,1
1,1,1,136,1,1120,0,0,5,1,2,78,1,1,0,5,3,1,4333,2166,4333,2166,1348,170,0,46,1,1,9,2,2,0,0.22,28,2,360,170,2,0,0,N,0,0,0,78,3.9,0,1,college,0,0.8,0,0,1,low,0,56,784,0.64,2
1,1,1,95,1,1120,0,0,8,0,4,35,1,0,0,2,2,0,2875,0,2875,0,910,105,0,15,1,1,4,2,1,0,0.31,32,2,360,119,1,1,0,N,0,0,0,47,3.9,0,1,college,1,0.798319328,0,0,1,low,0,32,1024,0.637313749,1
1,1,1,336,1,1120,0,0,5,1,2,143,1,1,2,6,3,0,7374,3967,7874,3967,3287,420,0,81,1,1,38,2,2,0,0.32,41,2,360,458,2,0,0,N,0,0,0,257,3.2,0,1,college,1,0.733624454,0,0,1,low,0,82,1681,0.53820484,2
1,1,1,75,1,1120,0,0,5,1,2,27,1,1,1,5,5,0,1980,0,2214,0,724,79,0,7,1,1,5,2,2,0,0.35,47,2,360,115,1,1,0,N,0,0,1,28,10.6,0,1,hs,1,0.652173913,0,0,1,low,0,94,2209,0.425330813,2
1,1,1,187,1,1120,0,0,5,1,2,132,1,1,2,15,15,0,8666,833,10166,833,2264,250,0,91,1,1,36,2,6,0,0.21,32,2,180,233,2,0,0,N,0,0,0,373,1.8,0,1,college,0,0.802575107,0,1,0,medium,0,192,1024,0.644126803,6
1,1,1,105,1,1120,0,0,5,1,2,999999.4,1,1,1,25,25,0,2875,1750,2875,1750,908,165,0,90,1,1,9,2,1,0,0.23,29,2,360,165,2,0,0,N,0,0,0,112,10.6,0,1,hs,0,0.636363636,0,0,1,low,0,29,841,0.404958678,1
1,1,1,97,1,1120,0,0,8,1,4,51,1,0,0,2,1,0,2500,0,4167,0,1000,121,0,33,1,1,4,2,1,0,0.25,25,2,360,121,1,0,0,N,0,0,0,-583,1.8,0,1,college,0,0.801652893,0,1,0,medium,0,25,625,0.64264736,1
1,1,1,152,1,1120,0,0,5,1,2,76,1,1,0,10,10,1,1818,3750,2577,3750,1561,190,0,203,1,1,8,1,1,0,0.26,34,2,360,197,2,0,0,N,0,0,1,484,3.2,0,1,college,0,0.771573604,0,0,1,low,0,34,1156,0.595325826,1
1,1,1,95,1,1120,0,0,8,0,4,44,1,0,0,1,1,0,3650,0,3650,0,975,125,0,2,1,1,10,2,2,0,0.27,36,2,360,125,2,0,0,N,0,0,0,269,3.2,0,1,college,0,0.76,0,0,1,low,0,72,1296,0.5776,2
1,1,1,111,1,1120,0,0,5,1,2,63,1,0,0,7,5,0,2000,2959,2208,2959,1122,138,0,169,2,1,10,2,6,0,0.21,33,2,360,144,2,0,0,N,0,0,0,262,3.2,0,1,hs,0,0.770833333,0,0,1,low,0,198,1089,0.594184028,6
1,1,1,120,1,1120,0,1,3,0,1,70,1,0,2,14,3,0,3750,2083,3750,2083,1193,150,0,38,1,1,6,2,1,0,0.2,25,2,360,152,2,0,0,N,0,0,0,55,3.2,0,1,college,0,0.789473684,0,0,1,low,0,25,625,0.623268698,1
1,1,1,79,1,1120,0,0,8,0,4,119,1,0,0,999999.4,999999.4,0,1939,0,9862,0,1002,129,0,99,1,1,6,2,1,0,0.24,25,2,360,133,1,0,0,N,0,0,0,758,3.6,0,1,college,0,0.593984962,0,0,1,low,0,25,625,0.352818136,1
1,1,1,226,1,1120,0,0,5,1,2,161,1,1,0,2,2,0,6667,6667,6667,6667,2403,282,0,70,1,1,26,2,5,0,0.18,27,2,360,285,2,0,0,N,0,0,0,130,3.2,0,1,college,0,0.792982456,0,0,1,low,0,135,729,0.628821176,5
1,1,1,150,1,1120,0,0,1,1,2,81,1,0,0,14,2,0,4666,2002,4666,2002,1482,190,0,60,2,1,9,2,5,0,0.23,25,2,360,189,2,0,0,N,0,0,0,73,5.3,0,1,hs,0,0.793650794,0,0,1,low,0,125,625,0.629881582,5
1,1,1,280,1,1120,0,0,8,1,4,167,1,1,1,5,5,1,6666,0,13916,0,3135,350,0,106,1,1,18,3,1,0,0.22,25,2,360,175,2,0,0,N,0,0,0,479,10.6,0,1,college,0,1.6,1,0,0,high,0,25,625,2.56,1
1,1,1,159,1,1120,0,0,5,1,2,84,1,0,0,2,2,0,5167,1833,5167,1833,1645,212,0,94,2,1,6,2,1,0,0.24,26,2,360,215,2,0,0,N,0,0,0,110,3.1,0,1,college,0,0.739534884,0,0,1,low,0,26,676,0.546911844,1
1,1,1,80,1,1120,0,0,5,1,2,36,1,1,0,34,5,0,1907,150,2787,150,769,110,0,5,1,1,15,1,1,0,0.26,40,2,360,125,2,0,0,N,0,0,0,52,10.6,0,1,no_hs,0,0.64,0,0,1,low,1,40,1600,0.4096,1
1,1,1,40,1,1120,0,0,8,0,4,39,1,0,0,15,9,0,3195,0,3195,0,677,170,0,338,1,1,3,2,1,0,0.21,27,1,360,174,2,0,0,N,0,0,1,356,3.2,0,1,college,0,0.229885057,0,0,1,low,0,27,729,0.05284714,1
1,1,1,91,1,1120,0,0,5,1,2,41,1,0,0,1,1,0,1442,1842,1442,1909,837,95,0,15,2,1,8,2,1,0,0.25,33,2,360,98,2,1,0,Y,0,0,0,33,1.8,0,1,college,0,0.928571429,0,1,0,medium,0,33,1089,0.862244898,1
1,1,1,90,1,1120,0,1,8,1,4,32,1,0,1,18,18,0,2639,0,2639,0,856,120,0,36,1,1,0,2,4,0,0.32,32,2,360,120,2,0,0,N,0,0,0,64,3.9,0,1,college,1,0.75,0,0,1,low,0,128,1024,0.5625,4
1,1,1,117,1,1120,0,0,8,1,4,67,1,1,2,14,10,0,5583,0,5583,0,1479,167,0,60,1,1,3,1,1,1,0.26,40,2,360,180,1,0,0,N,0,0,0,173,10.6,0,1,hs,0,0.65,0,0,1,low,0,40,1600,0.4225,1
1,1,1,187,1,1120,0,0,5,1,2,999999.4,1,1,2,18,0,0,7070,0,7070,0,1923,268,0,32,1,1,36,1,1,0,0.27,31,2,360,268,2,0,0,N,0,0,0,273,1.8,0,1,college,0,0.697761194,0,0,1,low,0,31,961,0.486870684,1
1,1,1,300,1,1120,0,0,5,1,2,55,1,1,0,37,19,0,67000,4583,67000,4583,3095,420,0,2970,1,1,9,2,1,0,0.04,10,2,360,420,2,0,0,N,1,0,0,4820,1.8,0,1,college,0,0.714285714,0,0,1,low,0,10,100,0.510204082,1
1,1,1,70,1,1120,0,0,5,1,2,999999.4,1,0,0,1,1,0,5870,3917,5870,3917,783,95,0,196,2,1,35,1,3,0,0.08,27,2,360,96,1,0,0,N,0,0,0,218,1.8,0,1,college,0,0.729166667,0,0,1,low,0,81,729,0.531684028,3
1,1,1,124,1,1120,0,0,8,1,4,75,1,0,0,10,9,0,4583,0,6218,0,1641,166,0,148,1,1,7,1,1,0,0.26,27,2,180,165,1,0,0,N,0,0,0,215,1.8,0,1,college,0,0.751515152,0,0,1,low,0,27,729,0.564775023,1
1,1,1,87,1,1120,0,0,8,1,4,35,1,0,0,7,4,0,2498,0,2848,0,744,115,0,48,1,1,9,2,1,0,0.27,37,2,360,117,2,0,0,N,0,0,0,66,3.1,0,1,college,0,0.743589744,0,0,1,low,0,37,1369,0.552925707,1
1,1,1,123,1,1120,0,0,5,1,2,43,1,1,2,9,2,0,3250,0,3550,0,1085,129,0,23,1,1,8,2,2,0,0.31,39,2,360,130,2,1,0,Y,0,0,0,21,10.6,0,1,hs,1,0.946153846,0,1,0,medium,0,78,1521,0.895207101,2
1,1,1,160,1,1120,0,0,5,1,2,80,1,1,2,10,3,1,4583,2083,4583,2083,1675,245,0,96,1,1,2,1,1,0,0.25,32,2,360,248,2,0,0,Y,0,0,0,485,4.3,0,1,college,0,0.64516129,0,0,1,low,0,32,1024,0.416233091,1
1,1,1,129,1,1120,0,0,5,1,2,70,1,1,0,999999.4,999999.4,0,0,3333,2439,3333,1421,161,0,228,1,1,27,1,1,0,0.25,38,2,360,164,1,0,0,N,0,0,1,226,3.6,0,1,college,0,0.786585366,0,0,1,low,0,38,1444,0.618716538,1
1,1,1,95,1,1120,0,0,5,1,2,42,1,1,3,8,8,0,3417,0,3417,0,935,132,0,3,1,1,21,1,1,0,0.29,37,2,360,133,1,0,0,N,0,0,0,154,3.1,0,1,hs,0,0.714285714,0,0,1,low,0,37,1369,0.510204082,1
1,1,1,104,1,1120,0,0,5,0,1,49,1,0,0,2,2,0,1958,2100,1958,2100,1056,130,0,38,2,1,18,2,1,0,0.27,34,2,360,130,2,0,0,N,0,0,0,35,3.2,0,1,college,0,0.8,0,0,1,low,0,34,1156,0.64,1
1,1,1,188,1,1120,0,0,5,1,2,81,1,1,0,10,10,0,3633,3083,3633,3083,2603,245,0,118,1,1,15,1,1,0,0.33,39,2,360,250,1,0,0,N,0,0,0,590,3.2,0,1,college,1,0.752,0,0,1,low,0,39,1521,0.565504,1
1,1,1,87,1,1120,0,0,5,1,2,33,1,1,2,9,9,0,1603,1072,1603,1072,797,115,0,39,1,1,9,2,1,0,0.3,31,2,360,119,2,0,0,N,0,0,0,67,3.2,0,1,hs,0,0.731092437,0,0,1,low,0,31,961,0.534496151,1
1,1,1,103,1,1120,0,0,5,1,2,42,1,1,1,4,1,0,2392,1040,2392,1040,1109,119,0,29,1,1,19,2,1,0,0.26,35,2,360,119,2,1,0,N,0,0,0,23,4.3,0,1,college,0,0.865546218,0,1,0,medium,0,35,1225,0.749170256,1
1,1,1,275,1,1120,0,0,5,1,2,115,1,1,4,19,8,0,7515,0,9504,0,2708,405,0,150,1,1,14,2,3,0,0.3,30,2,360,425,2,0,0,N,0,0,0,348,3.1,0,1,college,0,0.647058824,0,0,1,low,0,90,900,0.418685121,3
1,1,1,132,1,1120,0,1,3,1,2,65,1,1,1,24,2,0,2359,2488,2359,3056,1338,167,0,46,1,1,7,2,1,0,0.25,25,2,360,167,2,0,0,N,0,0,0,53,3.6,0,1,hs,0,0.790419162,0,0,1,low,0,25,625,0.624762451,1
1,1,1,116,1,1120,0,0,5,1,2,63,1,1,0,9,3,0,1950,2034,3152,2034,1194,128,0,16,1,1,22,1,2,0,0.23,37,1,360,131,2,1,0,N,0,0,1,99,3.2,0,1,college,0,0.885496183,0,1,0,medium,0,74,1369,0.78410349,2
1,1,1,150,1,1120,0,0,5,1,2,86,1,1,2,15,10,1,5000,2166,5000,2166,1740,285,0,31,1,1,31,1,1,1,0.24,34,2,360,286,2,0,0,N,0,0,0,203,3.2,0,1,college,0,0.524475524,0,0,1,low,0,34,1156,0.275074576,1
1,1,1,91,1,1120,0,0,5,1,2,43,1,1,2,3,3,0,2184,857,2706,857,842,96,0,12,1,1,11,2,2,0,0.3,36,2,360,102,2,1,0,N,0,0,1,29,4.3,0,1,hs,0,0.892156863,0,1,0,medium,0,72,1296,0.795943868,2
1,1,1,83,1,1120,0,0,5,1,1,79,1,0,0,4,4,0,2261,0,2261,4321,749,109,0,28,2,1,9,2,5,0,0.14,30,2,360,115,2,1,0,N,1,0,0,485,1.8,0,1,college,0,0.72173913,0,0,1,low,0,150,900,0.520907372,5
1,1,1,90,1,1120,0,0,8,1,4,40,1,0,0,17,8,1,3333,0,3333,0,797,145,0,94,1,1,10,2,1,0,0.28,28,1,360,148,2,0,0,N,0,0,1,113,3.2,0,1,college,0,0.608108108,0,0,1,low,0,28,784,0.369795471,1
1,1,1,125,1,1120,0,1,3,1,2,65,1,1,2,2,2,1,2000,2083,2902,2083,1325,156,0,47,1,1,16,1,2,0,0.27,31,2,360,158,2,0,0,N,0,0,1,197,3.9,0,1,college,0,0.791139241,0,0,1,low,0,62,961,0.625901298,2
1,1,1,152,1,1120,0,0,5,1,2,99,1,1,0,12,1,0,4652,3583,4652,3583,1680,171,0,28,1,1,29,2,1,0,0.19,31,2,360,172,2,1,0,N,0,0,0,52,3.2,0,1,college,0,0.88372093,0,1,0,medium,0,31,961,0.780962683,1
1,1,1,79,1,1120,0,1,8,1,4,29,1,0,0,6,6,0,200,0,2583,0,741,82,0,9,1,1,8,2,5,0,0.32,38,2,360,86,2,1,0,N,0,0,0,10,2,0,1,college,1,0.918604651,0,1,0,medium,0,190,1444,0.843834505,5
1,1,1,80,1,1120,0,0,5,1,2,33,1,1,2,20,1,0,2253,0,2672,0,771,90,0,30,1,1,20,2,5,0,0.3,34,2,360,95,2,1,0,N,0,0,0,44,3.1,0,1,hs,0,0.842105263,0,1,0,medium,0,170,1156,0.709141274,5
1,1,1,70,1,1120,0,0,8,1,4,61,1,0,2,27,20,0,5026,0,5026,0,1072,137,0,105,1,1,3,2,1,0,0.2,27,2,180,138,1,0,0,N,0,0,0,129,3.9,0,1,hs,0,0.507246377,0,0,1,low,0,27,729,0.257298887,1
1,1,1,25,1,1120,0,0,8,0,4,31,1,0,2,7,7,1,2083,0,2537,0,480,227,0,472,2,1,7,2,1,0,0.21,24,2,180,228,2,0,0,N,0,0,1,616,3.2,0,1,hs,0,0.109649123,0,0,1,low,0,24,576,0.01202293,1
1,1,1,144,1,1120,0,0,8,1,4,29,3,0,0,5,5,0,2369,0,2369,0,1486,180,0,23,1,1,2,2,6,0,0.2,28,2,360,185,2,0,0,Y,0,0,0,33,3.2,0,1,hs,0,0.778378378,0,0,1,low,0,168,784,0.6058729,6
1,1,1,102,1,1120,0,0,5,1,2,40,1,0,0,4,4,0,2429,0,3271,0,939,128,0,38,2,1,11,2,5,0,0.29,31,2,360,128,2,1,0,N,0,0,0,73,2,0,1,college,0,0.796875,0,0,1,low,0,155,961,0.635009766,5
1,1,1,40,1,1120,0,0,8,0,4,68,1,0,2,10,2,0,1196,0,5596,0,679,275,0,46,1,1,11,2,2,0,0.17,21,2,180,278,1,0,0,N,0,0,0,465,3.9,0,1,college,0,0.143884892,0,0,1,low,0,42,441,0.020702862,2
1,1,1,66,1,1120,0,0,8,1,4,48,1,0,0,10,5,1,4000,0,4000,0,699,95,0,50,1,1,6,2,1,0,0.18,34,2,360,108,2,0,0,N,0,0,0,99,10.6,0,1,hs,0,0.611111111,0,0,1,low,0,34,1156,0.37345679,1
1,1,1,50,1,1120,0,0,5,1,2,34,1,0,0,40,40,0,800,400,2387,400,546,75,0,49,2,1,9,2,1,0,0.2,20,2,360,75,2,0,0,N,0,0,0,59,3.6,0,1,no_hs,0,0.666666667,0,0,1,low,1,20,400,0.444444444,1
1,1,1,77,1,1120,0,1,8,0,4,40,1,0,1,18,3,0,2713,0,3254,0,981,107,0,35,1,1,8,1,3,0,0.28,32,2,360,107,1,0,0,N,0,0,1,164,1.8,0,1,hs,0,0.719626168,0,0,1,low,0,96,1024,0.517861822,3
1,1,1,121,1,1120,0,0,5,1,2,44,1,1,0,2,2,0,762,1707,1898,1707,1180,140,0,36,1,1,11,2,1,0,0.35,40,2,360,140,2,0,0,N,0,0,1,68,3.2,0,1,college,1,0.864285714,0,1,0,medium,0,40,1600,0.746989796,1
1,1,1,66,1,1120,0,0,8,0,4,24,1,0,0,5,5,0,1950,0,1950,0,679,82,0,33,1,1,2,2,4,0,0.27,28,2,360,133,1,1,0,Y,0,0,0,42,3.1,0,1,college,0,0.496240602,0,0,1,low,0,112,784,0.246254735,4
1,1,1,91,1,1120,0,0,5,1,2,45,1,1,0,0,0,0,1917,1755,1917,1755,891,95,0,16,2,1,10,2,1,0,0.25,31,2,360,135,1,1,0,Y,0,0,0,14,1.8,0,1,college,0,0.674074074,0,0,1,low,0,31,961,0.454375857,1
1,1,1,100,1,1120,0,0,5,1,2,46,1,1,2,15,15,0,3750,0,3825,0,1160,202,0,32,1,1,8,2,1,0,0.3,31,2,240,202,2,0,0,N,0,0,0,221,3.2,0,1,college,0,0.495049505,0,0,1,low,0,31,961,0.245074012,1
1,1,2,85,1,1120,0,0,8,1,4,25,1,0,0,2,2,0,2083,0,2083,0,956,130,0,58,1,1,3,2,2,0,0,35,2,360,127,2,0,0,Y,0,0,0,66,3.2,0,1,college,0,0.669291339,0,0,1,low,0,70,1225,0.447950896,2
1,1,1,223,1,1120,0,0,5,1,2,101,1,1,0,13,1,0,3833,4583,3833,4583,2377,247,0,37,1,1,19,2,1,0,0.28,37,2,360,248,2,1,0,N,0,0,1,57,3.1,0,1,college,0,0.899193548,0,1,0,medium,0,37,1369,0.808549037,1
1,1,1,133,1,1120,0,0,5,1,2,60,1,1,0,15,6,1,2500,2500,2500,2500,1384,177,0,66,1,1,12,2,1,0,0.26,32,2,360,189,2,0,0,N,0,0,1,116,3.2,0,1,college,0,0.703703704,0,0,1,low,0,32,1024,0.495198903,1
1,1,1,116,1,1120,0,0,5,1,2,47,1,1,1,5,3,0,3901,0,3901,0,1153,145,0,29,1,1,11,1,1,0,0.3,34,2,360,172,2,0,0,N,0,0,1,181,3.1,0,1,college,0,0.674418605,0,0,1,low,0,34,1156,0.454840454,1
1,1,1,732,1,1120,0,1,3,1,2,288,1,1,1,15,5,0,23917,0,23917,0,6782,975,0,1213,1,1,21,1,1,0,0.32,34,1,360,850,2,0,0,N,0,0,0,1550,3.2,0,1,college,1,0.861176471,0,1,0,medium,0,34,1156,0.741624913,1
1,1,1,49,1,1120,0,0,5,1,2,28,1,1,2,7,7,0,1386,842,1486,842,621,65,0,24,2,1,8,2,6,1,0.21,33,2,360,130,1,0,0,N,0,0,0,17,3.2,1,1,college,0,0.376923077,0,0,1,low,0,198,1089,0.142071006,6
1,1,1,72,1,1120,0,0,8,0,4,27,1,0,0,1,6,0,2250,0,2250,0,745,75,0,12,1,1,4,2,1,0,0.27,37,2,360,121,1,1,0,N,0,0,0,15,10.6,0,1,college,0,0.595041322,0,0,1,low,0,37,1369,0.354074175,1
1,1,1,412,1,1120,0,0,5,1,2,153,1,1,1,8,9,0,10000,2690,10000,2690,4237,515,0,124,1,1,13,2,1,0,0.34,49,2,360,519,2,0,0,N,0,0,0,355,3.2,0,1,college,1,0.793834297,0,0,1,low,0,49,2401,0.630172891,1
1,1,1,72,1,1120,0,0,5,1,2,33,1,1,1,7,2,0,1764,910,1764,910,745,75,0,3,1,1,24,2,2,0,0.22,36,2,360,128,1,1,0,N,0,0,0,12,3.1,0,1,hs,0,0.5625,0,0,1,low,0,72,1296,0.31640625,2
1,1,1,60,1,1120,0,0,8,1,4,35,1,0,0,8,16,0,2369,0,2875,0,524,214,0,317,1,1,17,2,1,0,0.29,34,2,360,206,2,0,0,N,0,0,0,437,3.1,0,1,college,0,0.291262136,0,0,1,low,0,34,1156,0.084833632,1
1,1,1,57,1,1120,0,1,8,0,4,32,1,0,2,5,13,0,2537,0,2597,0,654,60,0,8,1,1,21,2,1,0,0.24,28,2,360,130,1,1,0,N,0,0,0,11,3.2,1,1,hs,0,0.438461538,0,0,1,low,0,28,784,0.192248521,1
1,1,1,98,1,1120,0,0,8,0,4,36,1,0,1,5,2,0,2961,0,2961,0,844,130,0,62,1,1,10,2,2,0,0.3,33,2,360,134,2,0,0,N,0,0,0,73,3.2,0,1,college,0,0.731343284,0,0,1,low,0,66,1089,0.534862998,2
1,1,1,57,1,1120,0,0,5,1,2,35,1,1,2,3,8,0,2846,0,2846,0,599,60,0,8,1,1,19,2,1,0,0.23,36,2,300,104,2,1,0,N,0,0,0,13,3.2,0,1,college,0,0.548076923,0,0,1,low,0,36,1296,0.300388314,1
1,1,1,170,1,1120,0,0,5,1,2,69,1,1,0,5,5,0,3667,2000,3667,2000,1651,215,0,60,1,1,10,2,1,0,0.31,35,2,360,254,2,0,0,N,0,0,1,74,3.9,0,1,college,1,0.669291339,0,0,1,low,0,35,1225,0.447950896,1
1,1,1,53,1,1120,0,1,8,0,4,24,1,0,0,19,19,0,1994,0,1994,0,515,55,0,7,1,1,17,2,4,0,0.27,37,2,360,120,1,1,0,N,0,0,0,10,3.2,1,1,college,0,0.441666667,0,0,1,low,0,148,1369,0.195069444,4
1,1,1,188,1,1120,0,0,8,1,4,90,1,1,0,10,1,0,7500,0,7500,0,1839,250,0,151,1,1,11,1,1,0,0.25,32,2,360,250,2,0,0,N,0,0,0,236,3.2,0,1,college,0,0.752,0,0,1,low,0,32,1024,0.565504,1
1,1,1,122,1,1120,0,0,3,0,1,75,1,1,0,3,3,0,3666,2333,3666,2541,1230,151,0,38,1,1,11,2,1,0,0.2,27,2,360,165,2,0,0,N,0,0,0,52,3.2,0,1,college,0,0.739393939,0,0,1,low,0,27,729,0.546703398,1
1,1,1,138,1,1120,0,0,5,1,2,54,1,1,0,0,0,0,1986,2500,1986,2500,1226,172,0,109,1,1,4,2,1,0,0.27,39,1,360,180,2,0,0,N,0,0,0,124,3.2,0,1,college,0,0.766666667,0,0,1,low,0,39,1521,0.587777778,1
1,1,1,200,1,1120,0,0,5,1,2,90,1,1,2,10,10,0,4583,2916,4583,2916,2142,300,0,122,1,1,9,2,1,0,0.29,29,2,360,330,1,0,0,N,0,0,0,213,3.1,0,1,college,0,0.606060606,0,0,1,low,0,29,841,0.367309458,1
1,1,1,188,1,1120,0,0,5,1,2,108,1,1,0,10,1,0,4666,4322,4666,4322,1970,251,0,97,1,1,17,2,2,0,0.25,28,2,360,252,2,0,0,N,0,0,0,199,3.9,0,1,college,0,0.746031746,0,0,1,low,0,56,784,0.556563366,2
